"id_top"	"id"	"name"	"wdegree"	"publications"	"rank_year_cited_pubmed_title"	"ids"
"106"	"au4663x_kim"	"Kimerling, ME"	"37"	"5"	"[[6,2011,53,21573227,""Size and Usage Patterns of Private TB Drug Markets in the Hi""],[9,2009,30,19956770,""Outcomes after Chemotherapy with WHO Category II Regimen in ""],[1,2003,15,12971671,""The risk of MDR-TB and polyresistant tuberculosis among the ""],[1,2002,41,12475145,""Prevalence of pulmonary tuberculosis among HIV-infected pers""],[1,1999,91,10331736,""Inadequacy of the current WHO re-treatment regimen in a cent""]]"	"[""10.1371_journal.pone.0018964"",""10.1371_journal.pone.0007954"",""pub-1938"",""pub-1966"",""pub-2043""]"
"106"	"au7125x_pal"	"Palomino, JC"	"36"	"12"	"[[4,2003,154,14576129,""Resazurin microtiter assay plate testing of Mycobacterium tu""],[2,2005,41,15814974,""Rapid detection of ofloxacin resistance in Mycobacterium tub""],[5,2013,20,23966495,""Tuberculosis-Spoligo-Rifampin-Isoniazid Typing: an All-in-On""],[1,2013,18,23862617,""Tuberculosis Clinical Trial Update and the Current Anti-Tube""],[1,2002,458,12121966,""Resazurin microtiter assay plate: Simple and inexpensive met""],[2,2007,14,17609061,""Evaluation of the accuracy of the microplate Alamar Blue ass""],[7,2010,12,20419138,""Fitness of Mycobacterium tuberculosis Strains of the W-Beiji""],[6,2015,0,25899188,""Sensitivity Pattern of Second Line Anti-Tuberculosis Drugs a""],[4,2012,0,24031916,""NITRATE REDUCTASE ASSAY USING SODIUM NITRATE FOR RAPID DETEC""],[4,2013,5,23603419,""Genotypes of Mycobacterium tuberculosis in patients at risk ""],[3,2010,61,20074402,""Diagnosis of drug-resistant tuberculosis: reliability and ra""],[4,2012,7,29070310,""Integrated detection of multi- and extensively drug-resistan""]]"	"[""10.1128_AAC.47.11.3616_3619.2003"",""10.1128_JCM.43.4.1612_1616.2005"",""10.1128_JCM.01523_13"",""10.2174_09298673113209990166"",""10.1128_AAC.46.8.2720_2722.2002"",""pub-1767"",""10.1371_journal.pone.0010191"",""pub-0633"",""10.1590_S1517_83822012000300019"",""10.1016_j.meegid.2013.04.010"",""pub-1518"",""10.5588_ijtld.11.0129""]"
"106"	"au1555x_chi"	"Chiang, CY"	"35"	"12"	"[[1,2001,31,11326827,""Pulmonary resection in the treatment of patients with pulmon""],[1,2006,87,16837502,""Outcome of pulmonary multidrug-resistant tuberculosis: a 6-y""],[4,2005,47,15830740,""Tuberculosis bacteriology - priorities and indications in hi""],[1,2016,2,27510237,""Gatifloxacin for short effective treatment of multidrug-resi""],[5,2014,2,24903799,""Serum concentrations of cycloserine and outcome of multidrug""],[3,2011,85,22005110,""Xpert R MTB/RIF for national tuberculosis programmes in low-""],[3,2013,11,23228433,""Diabetes is associated with drug-resistant tuberculosis in E""],[1,2010,35,20487603,""Management of drug-resistant tuberculosis""],[4,2010,11,20550780,""Molecular epidemiology of multidrug-resistant Mycobacterium ""],[3,2012,2,22384034,""Effective Interventions and Decline of Antituberculosis Drug""],[6,2014,53,25199531,""Evaluation of a standardized treatment regimen of anti-tuber""],[12,2012,253,22952439,""Multidrug Resistant Pulmonary Tuberculosis Treatment Regimen""]]"	"[""pub-2005"",""10.1183_09031936.06.00125705"",""pub-1875"",""10.5588_ijtld.15.0884"",""10.5588_ijtld.13.0268"",""10.5588_ijtld.11.0392"",""10.5588_ijtld.11.0670"",""pub-1478"",""pub-1472"",""10.1371_journal.pone.0031531"",""10.1186_1745_6215_15_353"",""10.1371_journal.pmed.1001300""]"
"106"	"au4250x_kam"	"Kamal, SMM"	"30"	"7"	"[[4,2017,0,28826452,""FAST implementation in Bangladesh: high frequency of unsuspe""],[5,2013,4,23397321,""Slide drug susceptibility test for the detection of multidru""],[5,2013,10,23053506,""Frequency of extensively drug-resistant tuberculosis XDR-TB ""],[7,2015,5,26110273,""The Multi-Drug Resistant Tuberculosis Diagnosis and Treatmen""],[3,2014,9,24932706,""Molecular Approaches for Detection of the Multi-Drug Resista""],[1,2015,8,25574912,""Anti-tuberculosis drug resistance in Bangladesh: reflections""],[3,2016,0,26972777,""Evaluation of efficiency of nested multiplex allele-specific""]]"	"[""10.5588_ijtld.16.0794"",""10.1007_s10156_013_0566_0"",""10.1007_s10156_012_0490_8"",""10.1371_journal.pone.0129155"",""10.1371_journal.pone.0099810"",""10.5588_ijtld.14.0200"",""10.1111_lam.12564""]"
"64"	"au10739x_zha"	"Yanlin, ZL"	"112"	"16"	"[[9,2011,24,22000352,""Multidrug-Resistant Tuberculosis Peoples Republic of China 2""],[5,2016,1,27003166,""Prevalence and Risk Factors of Primary Drug-Resistant Tuberc""],[7,2017,0,29110640,""Prevalence and molecular characterization of pyrazinamide re""],[11,2017,0,28397531,""Drug Resistance in Newly Presenting and Previously Treated T""],[11,2017,0,28628669,""The Global Fund in China: Multidrug-resistant tuberculosis n""],[6,2017,0,28081169,""Assessment of a 96-Well Plate Assay of Quantitative Drug Sus""],[15,2013,21,23515537,""Multicenter Evaluation of Genechip for Detection of Multidru""],[13,2013,4,23935970,""Cost-Effectiveness Comparison of Genechip and Conventional D""],[9,2013,7,23539239,""Co-occurrence of amikacin-resistant and -susceptible Mycobac""],[5,2015,10,25459737,""In vitro synergistic activity of clofazimine and other antit""],[20,2015,7,25447720,""A feasibility study of the Xpert MTB/RIF test at the periphe""],[10,2015,6,25689373,""The Burden of MDR/XDR Tuberculosis in Coastal Plains Populat""],[5,2013,13,23396215,""Combining COLD-PCR and high-resolution melt analysis for rap""],[10,2010,21,20520720,""Follow-Up of Patients with Multidrug Resistant Tuberculosis ""],[2,2008,55,19077223,""Prevalence of tuberculosis drug resistance in 10 provinces o""],[5,2014,25,24439458,""Beijing genotype of Mycobacterium tuberculosis is significan""]]"	"[""10.3201_eid1710.110546"",""10.3967_bes2016.010"",""10.1186_s12879_017_2761_6"",""10.1177_1010539517700474"",""10.1371_journal.pone.0177536"",""10.1371_journal.pone.0169413"",""10.1128_JCM.03436_12"",""10.1371_journal.pone.0069267"",""10.1093_jac_dkt082"",""10.1016_j.ijantimicag.2014.09.012"",""10.1016_j.ijid.2014.09.011"",""10.1371_journal.pone.0117361"",""10.1016_j.mimet.2013.01.008"",""10.1371_journal.pone.0010799"",""10.1186_1471_2334_8_166"",""10.1016_j.ijantimicag.2013.12.007""]"
"64"	"au7153x_pan"	"Pang, Y"	"89"	"23"	"[[10,2016,1,27084818,""The affordability for patients of a new universal MDR-TB cov""],[5,2016,1,27411739,""Transregional movement of multidrug-resistant tuberculosis i""],[4,2016,8,26525785,""In Vitro Activity of beta-Lactams in Combination with beta-L""],[3,2016,1,27003166,""Prevalence and Risk Factors of Primary Drug-Resistant Tuberc""],[5,2015,5,26395151,""Determination of in vitro synergy between linezolid and othe""],[8,2017,0,28746979,""Feasibility of a new model for early detection of patients w""],[2,2017,1,28959248,""Rifabutin Resistance Associated with Double Mutations in rpo""],[6,2017,0,29250048,""Molecular Characterization of Prothionamide-Resistant Mycoba""],[1,2017,0,29110640,""Prevalence and molecular characterization of pyrazinamide re""],[3,2017,0,28610793,""A novel automatic molecular test for detection of multidrug ""],[4,2017,0,null,""Prevalence and Molecular Characterization of Second-Line Dru""],[2,2017,2,28449494,""Clinical outcomes for multi- and extensively drug resistant ""],[1,2013,21,23515537,""Multicenter Evaluation of Genechip for Detection of Multidru""],[1,2013,4,23935970,""Cost-Effectiveness Comparison of Genechip and Conventional D""],[1,2013,13,23396215,""Combining COLD-PCR and high-resolution melt analysis for rap""],[3,2015,6,25689373,""The Burden of MDR/XDR Tuberculosis in Coastal Plains Populat""],[4,2015,7,25447720,""A feasibility study of the Xpert MTB/RIF test at the periphe""],[4,2015,10,25459737,""In vitro synergistic activity of clofazimine and other antit""],[4,2014,3,24906439,""Molecular and phenotypic characterization of multidrug-resis""],[4,2014,5,25312982,""Genetic diversity of multidrug-resistant tuberculosis in a r""]]"	"[""10.5588_ijtld.15.0413"",""10.1038_srep29727"",""10.1128_AAC.01035_15"",""10.3967_bes2016.010"",""10.1016_j.tube.2015.07.003"",""10.1111_tmi.12934"",""10.3389_fmicb.2017.01768"",""10.3389_fmicb.2017.02358"",""10.1186_s12879_017_2761_6"",""10.1016_j.tube.2017.03.008"",""10.1155_2017_4563826"",""10.21037_jtd.2017.02.54"",""10.1128_JCM.03436_12"",""10.1371_journal.pone.0069267"",""10.1016_j.mimet.2013.01.008"",""10.1371_journal.pone.0117361"",""10.1016_j.ijid.2014.09.011"",""10.1016_j.ijantimicag.2014.09.012"",""10.1007_s10096_014_2144_5"",""10.1016_j.ijid.2014.05.020""]"
"64"	"au3741x_hua"	"Huang, HR"	"37"	"11"	"[[6,2014,6,24940805,""Ofloxacin Resistance in Mycobacterium tuberculosis Is Associ""],[7,2015,12,25814302,""Prevalence of drug resistant Mycobacterium tuberculosis amon""],[3,2013,7,23539239,""Co-occurrence of amikacin-resistant and -susceptible Mycobac""],[9,2017,1,28959248,""Rifabutin Resistance Associated with Double Mutations in rpo""],[7,2016,10,26775806,""Pyrazinamide resistance among multidrug-resistant tuberculos""],[4,2016,1,27411739,""Transregional movement of multidrug-resistant tuberculosis i""],[8,2016,5,27176471,""Prevalence and molecular characteristics of drug-resistant M""],[12,2016,2,27324769,""Wild-Type and Non-Wild-Type Mycobacterium tuberculosis MIC D""],[6,2014,20,24902521,""Linezolid in the treatment of extensively drug-resistant tub""],[5,2017,0,28610793,""A novel automatic molecular test for detection of multidrug ""],[6,2017,1,28826447,""Trends in drug-resistant tuberculosis in China: data from a ""]]"	"[""10.1089_mdr.2013.0171"",""10.1016_j.tube.2015.02.041"",""10.1093_jac_dkt082"",""10.3389_fmicb.2017.01768"",""10.1016_j.diagmicrobio.2015.10.017"",""10.1038_srep29727"",""10.1186_s12866_016_0699_2"",""10.1128_AAC.00393_16"",""10.1007_s15010_014_0632_2"",""10.1016_j.tube.2017.03.008"",""10.5588_ijtld.17.0086""]"
"64"	"au2757x_fit"	"Fitzpatrick, C"	"29"	"6"	"[[11,2011,322,21828024,""WHO guidelines for the programmatic management of drug-resis""],[3,2012,11,22719954,""Implementing the Global Plan to Stop TB 2011-2015-Optimizing""],[2,2013,12,23621911,""Multidrug-Resistant Tuberculosis Somalia 2010-2011""],[4,2013,10,23457502,""A Systematic Review of Reported Cost for Smear and Culture T""],[2,2013,44,23258774,""Xpert MTB/RIF for diagnosis of tuberculosis and drug-resista""],[19,2016,1,27084818,""The affordability for patients of a new universal MDR-TB cov""]]"	"[""10.1183_09031936.00073611"",""10.1371_journal.pone.0038816"",""10.3201_eid1903.121287"",""10.1371_journal.pone.0056074"",""10.1183_09031936.00147912"",""10.5588_ijtld.15.0413""]"
"64"	"au10737x_zha"	"Zhao, Y"	"28"	"4"	"[[8,2010,11,20937184,""Concomitant increases in spectrum and level of drug resistan""],[14,2009,35,19555544,""Rapid accurate determination of multidrug resistance in M-tu""],[7,2014,20,24902521,""Linezolid in the treatment of extensively drug-resistant tub""],[6,2014,3,24906439,""Molecular and phenotypic characterization of multidrug-resis""]]"	"[""pub-1431"",""pub-1589"",""10.1007_s15010_014_0632_2"",""10.1007_s10096_014_2144_5""]"
"64"	"au7049x_oux"	"Ou, XC"	"24"	"3"	"[[1,2015,7,25447720,""A feasibility study of the Xpert MTB/RIF test at the periphe""],[3,2013,4,23935970,""Cost-Effectiveness Comparison of Genechip and Conventional D""],[7,2013,21,23515537,""Multicenter Evaluation of Genechip for Detection of Multidru""]]"	"[""10.1016_j.ijid.2014.09.011"",""10.1371_journal.pone.0069267"",""10.1128_JCM.03436_12""]"
"64"	"au1563x_chi"	"Chien, JY"	"24"	"4"	"[[1,2013,8,23288018,""Outcome Correlation of Smear-Positivity for Acid-Fast Bacill""],[1,2013,18,23580558,""Decline in rates of acquired multidrug-resistant tuberculosi""],[1,2016,7,26787695,""Mutations in gyrA and gyrB among Fluoroquinolone- and Multid""],[1,2016,6,27216062,""Moxifloxacin Improves Treatment Outcomes in Patients with Of""]]"	"[""10.1378_chest.12_2051"",""10.1093_jac_dkt103"",""10.1128_AAC.01049_15"",""10.1128_AAC.00425_16""]"
"64"	"au4246x_kam"	"Kam, KM"	"24"	"10"	"[[8,2013,4,23935970,""Cost-Effectiveness Comparison of Genechip and Conventional D""],[11,2013,21,23515537,""Multicenter Evaluation of Genechip for Detection of Multidru""],[16,2015,7,25447720,""A feasibility study of the Xpert MTB/RIF test at the periphe""],[3,2013,12,22878878,""Transmission of multidrug-resistant and extensively drug-res""],[1,2004,29,15182147,""Surveillance of Mycobacterium tuberculosis susceptibility to""],[9,2007,75,17360809,""Genetic and phenotypic characterization of drug-resistant My""],[1,2001,31,11573892,""Surveillance of Mycobacterium tuberculosis drug resistance i""],[4,2008,29,18713506,""Risk factors for multidrug-resistant tuberculosis in Hong Ko""],[5,2014,3,24906439,""Molecular and phenotypic characterization of multidrug-resis""],[6,2013,0,23244351,""A pilot external quality assurance programme for line-probe ""]]"	"[""10.1371_journal.pone.0069267"",""10.1128_JCM.03436_12"",""10.1016_j.ijid.2014.09.011"",""10.1183_09031936.00071212"",""pub-1907"",""10.1093_jac_dkm054"",""pub-1993"",""pub-1671"",""10.1007_s10096_014_2144_5"",""10.5588_ijtld.12.0533""]"
"64"	"au8018x_rua"	"Ruan, YZ"	"21"	"2"	"[[1,2016,1,27084818,""The affordability for patients of a new universal MDR-TB cov""],[5,2017,0,28628669,""The Global Fund in China: Multidrug-resistant tuberculosis n""]]"	"[""10.5588_ijtld.15.0413"",""10.1371_journal.pone.0177536""]"
"64"	"au10688x_zha"	"Zhang, XL"	"19"	"2"	"[[11,2015,7,25859996,""Treatment interruption and directly observed treatment of mu""],[1,2015,4,null,""Diagnostic and treatment delays of multidrug-resistant tuber""]]"	"[""10.5588_ijtld.14.0485"",""10.1111_tmi.12566""]"
"8"	"au10046x_wan"	"Wang, XM"	"45"	"7"	"[[3,2014,7,24328894,""Factors Contributing to the High Prevalence of Multidrug-Res""],[3,2013,18,23916547,""Risk factors for multidrug resistance among previously treat""],[9,2017,0,27754791,""Laboratory-Based Surveillance of Extensively Drug-Resistant ""],[11,2017,1,null,""Drug-resistant tuberculosis in Zhejiang Province China: an u""],[11,2017,1,28836544,""Multidrug-resistant Tuberculosis Burden among the New Tuberc""],[9,2017,0,28746979,""Feasibility of a new model for early detection of patients w""],[10,2016,0,27358557,""Social support received by multidrug-resistant tuberculosis ""]]"	"[""10.1089_mdr.2013.0145"",""10.1016_j.ijid.2013.06.006"",""10.1089_mdr.2016.0075"",""10.1080_16549716.2017.1293925"",""10.4103_0366_6999.213413"",""10.1111_tmi.12934"",""10.2147_PPA.S105655""]"
"8"	"au10700x_zha"	"Zhang, Y"	"44"	"9"	"[[12,2016,9,27864515,""Discovery of cofactor-specific bactericidal Mycobacterium tu""],[10,2016,6,26810645,""Mycobacterium tuberculosis Mutations Associated with Reduced""],[6,2015,15,26045528,""Identification of novel mutations associated with clofazimin""],[6,2013,58,26038471,""Mutations in panD encoding aspartate decarboxylase are assoc""],[9,2015,6,26071666,""Resistance to pyrazinamide in Russian Mycobacterium tubercul""],[8,2014,45,26038753,""Aspartate decarboxylase PanD as a new target of pyrazinamide""],[3,2009,24,19032598,""A novel inhibitor of indole-3-glycerol phosphate synthase wi""],[2,2012,15,22325117,""Evaluation of the GenoType R MTBDRplus assay and identificat""],[6,2017,0,28961957,""Identification of novel mutations associated with cycloserin""]]"	"[""10.1073_pnas.1610978113"",""10.1128_AAC.02941_15"",""10.1093_jac_dkv150"",""10.1038_emi.2013.38"",""10.1016_j.tube.2015.05.013"",""10.1038_emi.2014.61"",""10.1111_j.1742_4658.2008.06763.x"",""10.5588_ijtld.11.0269"",""10.1093_jac_dkx316""]"
"8"	"au5687x_maw"	"Ma, W"	"33"	"3"	"[[13,2014,7,24328894,""Factors Contributing to the High Prevalence of Multidrug-Res""],[11,2013,18,23916547,""Risk factors for multidrug resistance among previously treat""],[9,2016,1,27058017,""Proportions and Risk Factors of Developing Multidrug Resista""]]"	"[""10.1089_mdr.2013.0145"",""10.1016_j.ijid.2013.06.006"",""10.1089_mdr.2015.0186""]"
"8"	"au9974x_wan"	"Wan, KL"	"32"	"5"	"[[8,2012,7,22205809,""Genetic Diversity and Drug Susceptibility of Mycobacterium t""],[10,2014,11,24419342,""Molecular Characterization of Multidrug-Resistant Mycobacter""],[10,2015,12,25605360,""Analysis of embCAB Mutations Associated with Ethambutol Resi""],[11,2015,12,25814302,""Prevalence of drug resistant Mycobacterium tuberculosis amon""],[8,2015,0,null,""Identification of mutations conferring streptomycin resistan""]]"	"[""10.1128_JCM.06095_11"",""10.1128_AAC.01792_13"",""10.1128_AAC.04933_14"",""10.1016_j.tube.2015.02.041"",""10.1016_j.diagmicrobio.2015.06.020""]"
"8"	"au10680x_zha"	"Zhang, WH"	"30"	"7"	"[[12,2015,4,25686141,""MTBDRplus results correlate with treatment outcome in previo""],[7,2014,45,26038753,""Aspartate decarboxylase PanD as a new target of pyrazinamide""],[8,2014,5,25092692,""Linezolid Manifests a Rapid and Dramatic Therapeutic Effect ""],[5,2013,58,26038471,""Mutations in panD encoding aspartate decarboxylase are assoc""],[5,2017,0,28961957,""Identification of novel mutations associated with cycloserin""],[5,2015,15,26045528,""Identification of novel mutations associated with clofazimin""],[9,2016,6,26810645,""Mycobacterium tuberculosis Mutations Associated with Reduced""]]"	"[""10.5588_ijtld.14.0406"",""10.1038_emi.2014.61"",""10.1128_AAC.02784_14"",""10.1038_emi.2013.38"",""10.1093_jac_dkx316"",""10.1093_jac_dkv150"",""10.1128_AAC.02941_15""]"
"8"	"au10672x_zha"	"Zhang, S"	"26"	"5"	"[[5,2014,45,26038753,""Aspartate decarboxylase PanD as a new target of pyrazinamide""],[1,2013,58,26038471,""Mutations in panD encoding aspartate decarboxylase are assoc""],[2,2017,0,28961957,""Identification of novel mutations associated with cycloserin""],[1,2015,15,26045528,""Identification of novel mutations associated with clofazimin""],[1,2016,6,26810645,""Mycobacterium tuberculosis Mutations Associated with Reduced""]]"	"[""10.1038_emi.2014.61"",""10.1038_emi.2013.38"",""10.1093_jac_dkx316"",""10.1093_jac_dkv150"",""10.1128_AAC.02941_15""]"
